moneyness,iv,option_type,maturity_bucket
1.4037680088659032,0.5277451055298938,call,short
1.3649425287356323,0.5086899362096634,call,short
1.3713460844460483,0.549248023240408,call,short
1.331931300385559,0.5944776895996068,call,short
1.650294695481336,2.998844577111874,call,short
1.601219977125429,0.6836835642899178,call,short
1.6098121885779992,0.7153571109300071,call,short
1.627906976744186,0.7273451469308061,call,short
1.5897047691143074,0.7263310993794403,call,short
1.5987818804720213,0.7315464356401404,call,short
1.551533062430735,0.6668769194407184,call,short
1.5086206896551724,0.6379791674853353,call,short
1.5156983038614218,0.6680622366536815,call,short
1.4721345951629863,0.6760139898863076,call,short
1.0070493454179255,0.49513818720354563,call,short
0.9935419771485345,0.6185596805398137,call,short
0.9876543209876543,0.6581894503836829,call,short
1.107754279959718,0.8297498745910358,call,short
1.092896174863388,0.6485148729452318,call,short
1.0864197530864197,0.5807259160718605,call,short
1.0501193317422435,0.5777539124387642,call,short
1.0794896957801767,0.5524155017359169,call,short
1.0367577756833177,0.382255867310021,call,short
1.0018214936247722,0.5069961472443989,call,short
1.2084592145015105,1.4246141293812362,call,short
1.1922503725782414,0.9378943933278263,call,short
1.1851851851851851,0.8353415689308441,call,short
1.1455847255369929,0.6876876328626153,call,short
1.1776251226692835,0.6007700340183169,call,short
1.1310084825636193,0.5576563877149341,call,short
1.092896174863388,0.6331736406853996,call,short
1.06430155210643,0.42351071031082993,call,short
1.0327022375215147,0.1916058122909214,call,short
1.309164149043303,1.8657556418791916,call,short
1.291604570293095,1.3078590613398953,call,short
1.2839506172839505,1.041687097834491,call,short
1.2410501193317423,0.9329431175037779,call,short
1.2757605495583906,0.8432458951526794,call,short
1.2252591894439209,0.7139605675882643,call,short
1.1839708561020037,0.7059260660962261,call,short
1.1529933481152994,0.5114894618207914,call,short
1.1187607573149743,0.37371696664848497,call,short
1.0855949895615866,0.3209459028553595,call,short
1.0530579181855002,0.21887276923980628,call,short
1.0216110019646365,0.10472919588218088,call,short
1.4098690835850958,2.3170432151565694,call,short
1.3909587680079483,1.6885886754452006,call,short
1.382716049382716,1.4626657010930246,call,short
1.3365155131264916,1.159187688243089,call,short
1.3738959764474976,1.0259477214133719,call,short
1.3195098963242224,0.8729868215043226,call,short
1.2750455373406193,0.8062359087507183,call,short
1.2416851441241685,0.6420643594208688,call,short
1.2048192771084338,0.5304765208969053,call,short
1.1691022964509394,0.47547828784458906,call,short
1.1340623734305386,0.38488773391042497,call,short
1.100196463654224,0.31398829017052315,call,short
1.5105740181268883,2.727791587978567,call,short
1.4903129657228018,1.8661766364496195,call,short
